_id,price,discount,tag,flashSale,status,children,createdAt,description,image,originalPrice,parent,quantity,slug,title,type,unit,updatedAt,sku
61c355337f19aa31349af415,15,0,"[""doodles-noodles"",""noodles""]",false,Show,Noodles,2021-12-22T16:41:23.195Z,"Noodles are a type of food made from unleavened dough which is rolled flat and cut, stretched or extruded, into long strips or strings. ... Noodles are usually cooked in boiling water, sometimes with cooking oil or salt added. They are also often pan-fried or deep-fried.",https://i.postimg.cc/5jcqP7Jv/Doodles-Stick-Noodles-180-Gm.jpgg,15,Snacks & Instant,100,doodles-noodles,Doodles Noodles,Grocery,180g,2021-12-22T16:41:23.195Z,
61c355337f19aa31349af416,15,0,"[""maggi-noodles"",""noodles""]",false,Show,Noodles,2021-12-22T16:41:23.196Z,"Noodles are a type of food made from unleavened dough which is rolled flat and cut, stretched or extruded, into long strips or strings. ... Noodles are usually cooked in boiling water, sometimes with cooking oil or salt added. They are also often pan-fried or deep-fried.",https://i.postimg.cc/RVfjv2Nk/Maggi-Bangkok-Sweet-Chilli-Noodles-260g.jpg,15,Snacks & Instant,5,maggi-noodles,Maggi Noodles,Grocery,260g,2021-12-30T15:18:40.462Z,
61c355337f19aa31349af417,15,0,"[""mama-noodles"",""noodles""]",false,Show,Noodles,2021-12-22T16:41:23.196Z,"Noodles are a type of food made from unleavened dough which is rolled flat and cut, stretched or extruded, into long strips or strings. ... Noodles are usually cooked in boiling water, sometimes with cooking oil or salt added. They are also often pan-fried or deep-fried.",https://i.postimg.cc/fbWFjLBs/Mama-Hot-Spicy-Flovour-Noodles-248g.jpg,15,Snacks & Instant,100,mama-hot-spicy-flovour,Mama Hot Spicy Flovour,Grocery,248g,2021-12-22T16:41:23.196Z,
61c355337f19aa31349af418,15,0,"[""mama-noodles"",""noodles""]",false,Show,Noodles,2021-12-22T16:41:23.196Z,"Noodles are a type of food made from unleavened dough which is rolled flat and cut, stretched or extruded, into long strips or strings. ... Noodles are usually cooked in boiling water, sometimes with cooking oil or salt added. They are also often pan-fried or deep-fried.",https://i.postimg.cc/6pfgvRVz/Mama-Hot-Spicy-Flovour-Noodles-496-Gm.jpgg,15,Snacks & Instant,100,mama-hot-spicy-noodles,Mama Hot Spicy Noodles,Grocery,496gm,2021-12-22T16:41:23.196Z,
61c355337f19aa31349af419,10,0,"[""mr-noodles"",""noodles""]",false,Show,Noodles,2021-12-22T16:41:23.196Z,"Noodles are a type of food made from unleavened dough which is rolled flat and cut, stretched or extruded, into long strips or strings. ... Noodles are usually cooked in boiling water, sometimes with cooking oil or salt added. They are also often pan-fried or deep-fried.",https://i.postimg.cc/fRN1y5dJ/Mr-Noodles-Cup-Noodles-Magic-Masala-40g.jpg,10,Snacks & Instant,100,mr-noodles-magic-masala,Mr Noodles Magic Masala,Grocery,40g,2021-12-22T16:41:23.196Z,
61c355337f19aa31349af41a,10,0,"[""candy""]",false,Show,Chocolate,2021-12-22T16:41:23.196Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/VkpXfZpC/Alpenliebe-Smooth-Caramel-Candy-225g.jpg,10,Snacks & Instant,100,caramel-candy,Caramel Candy,Grocery,225g,2021-12-22T16:41:23.196Z,
61c355337f19aa31349af41b,11,0,"[""Chocolate""]",false,Show,Chocolate,2021-12-22T16:41:23.196Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/j2MJGMyC/CHIKO-Assorted-Chocolate-Box-200g.jpg,11,Snacks & Instant,100,assorted-chocolate-box,Assorted Chocolate Box,Grocery,200gm,2021-12-22T16:41:23.196Z,
61c355337f19aa31349af41c,10,0,"[""Chocolate""]",false,Show,Chocolate,2021-12-22T16:41:23.196Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/ydXRT1dm/Foxs-Crystal-Clear-Passiar-Mints-180g.jpg,10,Snacks & Instant,100,passiar-mints,Passiar Mints,Grocery,180g,2021-12-22T16:41:23.196Z,
61c355337f19aa31349af41d,13,0,"[""lotte"",""Chocolate""]",false,Show,Chocolate,2021-12-22T16:41:23.197Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/Y0rWn5GJ/Lotte-Almond-Chocoball-46g.jpg,13,Snacks & Instant,100,lotte-almond-chocoball,Lotte Almond Chocoball,Grocery,46gm,2021-12-22T16:41:23.197Z,
61c355337f19aa31349af41e,9,0,"[""choco"",""Chocolate""]",false,Show,Chocolate,2021-12-22T16:41:23.197Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/cLg8bMC4/M-M-Choco-Chocolate-45gm.jpg,9,Snacks & Instant,100,choco-chocolate,Choco Chocolate,Grocery,45gm,2021-12-22T16:41:23.197Z,
61c355337f19aa31349af41f,10,0,"[""chips & nuts""]",false,Show,Chips & Nuts,2021-12-22T16:41:23.197Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/RhknMk6p/Blue-Diamond-Almonds-Smokehouse-43g.jpg,10,Snacks & Instant,20,blue-diamond-almonds,Blue Diamond Almonds,Grocery,40gm,2021-12-22T16:41:23.197Z,
61c355337f19aa31349af420,12,0,"[""chips & nuts""]",false,Show,Chips & Nuts,2021-12-22T16:41:23.198Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/pV4jYFGQ/Camel-Smoked-Almonds-40g.jpg,12,Snacks & Instant,10,camel-smoked-almonds,Camel Smoked Almonds,Grocery,40gm,2021-12-30T15:18:56.185Z,
61c355337f19aa31349af421,10,0,"[""kurkure"",""chips & nuts""]",false,Show,Chips & Nuts,2021-12-22T16:41:23.198Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/ZKNdf52G/Kurkure-Chilli-Chatka-Crackers.jpg,10,Snacks & Instant,60,kurkure-crackers,Kurkure Crackers,Grocery,25gm,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af422,9,0,"[""lays-chips"",""chips & nuts""]",false,Show,Chips & Nuts,2021-12-22T16:41:23.198Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/3xHDzHHd/Lays-American-Style-Cream-And-Onion-Chips-25g.jpg,9,Snacks & Instant,100,lays-american-chips,Lays American Chips,Grocery,25gm,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af423,11,0,"[""lays-salted"",""chips & nuts""]",false,Show,Chips & Nuts,2021-12-22T16:41:23.198Z,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off. b : a small piece of food: such as. (1) : a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying banana chips especially : potato chip — see also corn chip.",https://i.postimg.cc/SKg2X2YM/Lays-Classic-Salted-25g.jpg,11,Snacks & Instant,50,lays-classic-salted,Lays Classic Salted,Grocery,25gm,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af424,12,0,"[""american-mushroom"",""canned-food""]",false,Show,Canned Food,2021-12-22T16:41:23.198Z,"canned food - food preserved by canning. canned foods, canned goods, tinned goods. food product, foodstuff - a substance that can be used or prepared for use as food. canned meat, tinned meat - meat preserved in a can or tin.",https://i.postimg.cc/hjGDN2jJ/American-Garden-Mushroom-Whole-Can-425g.jpg,12,Snacks & Instant,100,american-mushroom,American Mushroom,Grocery,425gm,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af425,13,0,"[""borges-olives"",""canned-food""]",false,Show,Canned Food,2021-12-22T16:41:23.198Z,"canned food - food preserved by canning. canned foods, canned goods, tinned goods. food product, foodstuff - a substance that can be used or prepared for use as food. canned meat, tinned meat - meat preserved in a can or tin.",https://i.postimg.cc/pT1WvKhs/Borges-Black-Whole-Olives-330-Gm.jpg,13,Snacks & Instant,140,borges-green-olives,Borges Green Olives,Grocery,330gm,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af426,12,0,"[""borges-olives"",""canned-food""]",false,Show,Canned Food,2021-12-22T16:41:23.198Z,"canned food - food preserved by canning. canned foods, canned goods, tinned goods. food product, foodstuff - a substance that can be used or prepared for use as food. canned meat, tinned meat - meat preserved in a can or tin.",https://i.postimg.cc/d3kqVDGw/Borges-Green-Pitted-Olives-320g.jpg,12,Snacks & Instant,5,borges-green-olive,Borges Green Olive,Grocery,320gm,2021-12-30T15:19:10.481Z,
61c355337f19aa31349af427,13,0,"[""figaro-olives"",""canned-food""]",false,Show,Canned Food,2021-12-22T16:41:23.198Z,"canned food - food preserved by canning. canned foods, canned goods, tinned goods. food product, foodstuff - a substance that can be used or prepared for use as food. canned meat, tinned meat - meat preserved in a can or tin.",https://i.postimg.cc/br7qD8Rb/Figaro-Plain-Green-Olives-340g.jpg,13,Snacks & Instant,40,figaro-green-olives,Figaro Green Olives,Grocery,340gm,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af428,11,0,"[""hibiscus-corn"",""canned-food""]",false,Show,Canned Food,2021-12-22T16:41:23.198Z,"canned food - food preserved by canning. canned foods, canned goods, tinned goods. food product, foodstuff - a substance that can be used or prepared for use as food. canned meat, tinned meat - meat preserved in a can or tin.",https://i.postimg.cc/hPmDFzS0/Hibiscus-Premium-Whole-Baby-Corn-425g.jpg,11,Snacks & Instant,100,hibiscus-baby-corn,Hibiscus Baby Corn,Grocery,425gm,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af429,14,0,"[""dog-care""]",false,Show,Dog Care,2021-12-22T16:41:23.198Z,"Dog Sitters supervise pets and take care of them in their owners' absence. Typical activities seen on a Dog Sitter example resume are grooming, providing food and water, taking dogs out for walk, taking dogs to vet appointments, administering medication, providing companionship, and following owner instructions.",https://i.postimg.cc/gkzXmHTK/Bond-Co-Endless-Summer-Medium-Popsicle-Dog-Collar-each.jpg,14,Pet Care,100,popsicle-dog-collar,Popsicle Dog Collar,Grocery,each,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af42a,12,0,"[""dog-care""]",false,Show,Dog Care,2021-12-22T16:41:23.198Z,"Dog Sitters supervise pets and take care of them in their owners' absence. Typical activities seen on a Dog Sitter example resume are grooming, providing food and water, taking dogs out for walk, taking dogs to vet appointments, administering medication, providing companionship, and following owner instructions.",https://i.postimg.cc/hP2Jj7FR/Bond-Co-XX-Small-For-Necks-8-10-Black-Bling-Dog-Collar-0-05lb.jpg,12,Pet Care,100,bling-dog-collar,Bling Dog Collar,Grocery,each,2021-12-22T16:41:23.198Z,
61c355337f19aa31349af42b,13,0,"[""dog-care""]",false,Show,Dog Care,2021-12-22T16:41:23.198Z,"Dog Sitters supervise pets and take care of them in their owners' absence. Typical activities seen on a Dog Sitter example resume are grooming, providing food and water, taking dogs out for walk, taking dogs to vet appointments, administering medication, providing companionship, and following owner instructions.",https://i.postimg.cc/Z50WyKZB/Buckle-Down-Pbkl-Large-Colorado-Dog-Collar-each.jpg,13,Pet Care,10,colorado-dog-collar,Colorado Dog Collar,Grocery,each,2021-12-30T15:19:23.097Z,
61c355337f19aa31349af42c,14,0,"[""dog-care""]",false,Show,Dog Care,2021-12-22T16:41:23.199Z,"Dog Sitters supervise pets and take care of them in their owners' absence. Typical activities seen on a Dog Sitter example resume are grooming, providing food and water, taking dogs out for walk, taking dogs to vet appointments, administering medication, providing companionship, and following owner instructions.",https://i.postimg.cc/DwD8QkyC/Extra-Extra-Small-Halloween-Dog-Taco-Costume-each.jpg,14,Pet Care,100,halloween-dog-taco,Halloween Dog Taco,Grocery,each,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af42d,11,0,"[""dog-diet"",""dog-care""]",false,Show,Dog Care,2021-12-22T16:41:23.199Z,"Dog Sitters supervise pets and take care of them in their owners' absence. Typical activities seen on a Dog Sitter example resume are grooming, providing food and water, taking dogs out for walk, taking dogs to vet appointments, administering medication, providing companionship, and following owner instructions.",https://i.postimg.cc/QMTV04Fj/Hill-s-Science-Diet-Dog-Treat-Jerky-with-Real-Beef-Mini-Strips-7-2-oz.jpg,11,Pet Care,100,hill-science-diet-dog,Hill Science Diet Dog,Grocery,each,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af42e,13,0,"[""cat-toy"",""cat-care""]",false,Show,Cat Care,2021-12-22T16:41:23.199Z,"Provide plenty of human companionship. Provide regular, suitable meals with a constant supply of fresh water. Provide a clean and comfortable bed. Provide the cat with outdoor access or be prepared to empty and clean a litter tray on a daily basis.",https://i.postimg.cc/6QD1n3vM/Leaps-Bounds-Playful-by-Nature-Premium-Catnip-Silver-Vine-Blend-Cat-Toy-each.jpg,13,Pet Care,100,vine-blend-cat-toy,Vine Blend Cat Toy,Grocery,each,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af42f,12,0,"[""cat-toy"",""cat-care""]",false,Show,Cat Care,2021-12-22T16:41:23.199Z,"Provide plenty of human companionship. Provide regular, suitable meals with a constant supply of fresh water. Provide a clean and comfortable bed. Provide the cat with outdoor access or be prepared to empty and clean a litter tray on a daily basis.",https://i.postimg.cc/YCCVwT7z/IAMS-Proactive-Health-Oral-Care-Complete-Premium-Cat-Food-16-lb.jpg,12,Pet Care,100,premium-cat-food,Premium Cat Food,Grocery,16lb,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af430,14,0,"[""cat-toy"",""cat-care""]",false,Show,Cat Care,2021-12-22T16:41:23.199Z,"Provide plenty of human companionship. Provide regular, suitable meals with a constant supply of fresh water. Provide a clean and comfortable bed. Provide the cat with outdoor access or be prepared to empty and clean a litter tray on a daily basis.",https://i.postimg.cc/zG2QDpXZ/Leaps-Bounds-Electronic-Shelf-Teaser-each.jpg,14,Pet Care,80,leaps-bounds-cat-toy,Leaps Bounds Cat Toy,Grocery,each,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af431,13,0,"[""cat-toy"",""cat-care""]",false,Show,Cat Care,2021-12-22T16:41:23.199Z,"Provide plenty of human companionship. Provide regular, suitable meals with a constant supply of fresh water. Provide a clean and comfortable bed. Provide the cat with outdoor access or be prepared to empty and clean a litter tray on a daily basis.",https://i.postimg.cc/N0yzKT5y/Leaps-Bounds-Multipack-Ball-Cat-Toy-0-05lb.jpg,13,Pet Care,100,multipack-ball-cat-toy,Multipack Ball Cat Toy,Grocery,5lb,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af432,11,0,"[""cat-toy"",""cat-care""]",false,Show,Cat Care,2021-12-22T16:41:23.199Z,"Provide plenty of human companionship. Provide regular, suitable meals with a constant supply of fresh water. Provide a clean and comfortable bed. Provide the cat with outdoor access or be prepared to empty and clean a litter tray on a daily basis.",https://i.postimg.cc/Znm7sMj3/Pet-Qwerks-Incredibubbles-Catnip-Cat-Toy-each.jpg,11,Pet Care,130,cat-toy,Cat Toy,Grocery,each,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af433,7,0,"[""bird toy"",""bird-care""]",false,Show,Bird Care,2021-12-22T16:41:23.199Z,"Many species of birds make fun, engaging pets. If you're considering bird ownership, the care requirements include providing good housing, nutritious food, and keeping an eye on the bird's health. You'll also need to provide plenty of enrichment and interaction, to keep your pet bird happy and alert.",https://i.postimg.cc/rp5Bwxd8/Kaytee-Forti-Diet-Pro-Health-Bird-Food-For-Parrots-8lb.jpg,7,Pet Care,100,kaytee-bird-food,Kaytee Bird Food,Grocery,8lb,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af434,8,0,"[""bird toy"",""bird-care""]",false,Show,Bird Care,2021-12-22T16:41:23.199Z,"Many species of birds make fun, engaging pets. If you're considering bird ownership, the care requirements include providing good housing, nutritious food, and keeping an eye on the bird's health. You'll also need to provide plenty of enrichment and interaction, to keep your pet bird happy and alert.",https://i.postimg.cc/Mpfkghqf/Paradise-Toys-6-x-16-Large-Cai-Knots-N-Blocks-1-6lb.jpg,8,Pet Care,80,paradise-toys,Paradise Toys,Grocery,6lb,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af435,12,0,"[""bird-care""]",false,Show,Bird Care,2021-12-22T16:41:23.199Z,"Many species of birds make fun, engaging pets. If you're considering bird ownership, the care requirements include providing good housing, nutritious food, and keeping an eye on the bird's health. You'll also need to provide plenty of enrichment and interaction, to keep your pet bird happy and alert.",https://i.postimg.cc/Gh5w7cw1/Ecotrition-Goofy-Links-For-Medium-To-Large-Birds-13-Length-each.jpg,12,Pet Care,7,ecotrition-goofy-links,Ecotrition Goofy Links,Grocery,each,2021-12-30T15:19:38.044Z,
61c355337f19aa31349af436,13,0,"[""bird-toy"",""bird-care""]",false,Show,Bird Care,2021-12-22T16:41:23.199Z,"Many species of birds make fun, engaging pets. If you're considering bird ownership, the care requirements include providing good housing, nutritious food, and keeping an eye on the bird's health. You'll also need to provide plenty of enrichment and interaction, to keep your pet bird happy and alert.",https://i.postimg.cc/0jyFn4VQ/Super-Bird-Creations-Foraging-Pouch-Bird-Toy-each.jpg,13,Pet Care,100,foraging-pouch-bird-toy,Foraging Pouch Bird Toy,Grocery,each,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af437,12,0,"[""bird-toy"",""bird-care""]",false,Show,Bird Care,2021-12-22T16:41:23.199Z,"Many species of birds make fun, engaging pets. If you're considering bird ownership, the care requirements include providing good housing, nutritious food, and keeping an eye on the bird's health. You'll also need to provide plenty of enrichment and interaction, to keep your pet bird happy and alert.",https://i.postimg.cc/QMLLD0d4/Super-Bird-Creations-Making-Tracks-Bird-Toy-3-Length-each.jpg,12,Pet Care,150,bird-toy,Bird Toy,Grocery,each,2021-12-22T16:41:23.199Z,
61c355337f19aa31349af438,12,0,"[""brita"",""water-filter""]",false,Show,Water Filter,2021-12-22T16:41:23.200Z,"Water filtering is a method used to filter out undesired chemical compounds, organic and inorganic materials, and biological contaminants from water. The purpose of water filtration is to provide clean drinking water.",https://i.postimg.cc/9XwftNq0/BRITA-Bottle-Water-Filtration-System-Hard-Sided-1ct.jpg,12,Household Tools,100,brita-water-filter,BRITA Water Filter,Grocery,1ct,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af439,14,0,"[""brita"",""water-filter""]",false,Show,Water Filter,2021-12-22T16:41:23.200Z,"Water filtering is a method used to filter out undesired chemical compounds, organic and inorganic materials, and biological contaminants from water. The purpose of water filtration is to provide clean drinking water.",https://i.postimg.cc/28pSHF4w/BRITA-Replacement-Water-Filters-3each.jpg,14,Household Tools,60,brita-replacement-water-filter,BRITA Replacement Water Filter,Grocery,3each,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af43a,12,0,"[""brita"",""water-filter""]",false,Show,Water Filter,2021-12-22T16:41:23.200Z,"Water filtering is a method used to filter out undesired chemical compounds, organic and inorganic materials, and biological contaminants from water. The purpose of water filtration is to provide clean drinking water.",https://i.postimg.cc/0yn52ThW/BRITA-Soho-Pitcher-Filter-Water-Filtration-System-White-5-Cup-each.jpg,12,Household Tools,100,brita-water-filter-pitcher,BRITA Water Filter Pitcher,Grocery,each,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af43b,11,0,"[""brita"",""water-filter""]",false,Show,Water Filter,2021-12-22T16:41:23.200Z,"Water filtering is a method used to filter out undesired chemical compounds, organic and inorganic materials, and biological contaminants from water. The purpose of water filtration is to provide clean drinking water.",https://i.postimg.cc/x1nTQfpN/BRITA-Water-Filter-Dispenser-1-each.jpg,11,Household Tools,7,brita-water-filter-dispenser,BRITA Water Filter Dispenser,Grocery,each,2021-12-30T15:20:04.246Z,
61c355337f19aa31349af43c,10,0,"[""brita"",""water-filter""]",false,Show,Water Filter,2021-12-22T16:41:23.200Z,"Water filtering is a method used to filter out undesired chemical compounds, organic and inorganic materials, and biological contaminants from water. The purpose of water filtration is to provide clean drinking water.",https://i.postimg.cc/jjksyzxy/BRITA-Water-Filter-Pitcher-1each.jpg,10,Household Tools,100,brita-water-filter,BRITA Water Filter,Grocery,each,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af43d,12,0,"[""bayer"",""pest-control""]",false,Show,Pest Control,2021-12-22T16:41:23.200Z,"Pest control is the regulation or management of a species defined as a pest, a member of the animal kingdom that impacts adversely on human activities. ... This can be achieved by monitoring the crop, only applying insecticides when necessary, and by growing varieties and crops which are resistant to pests.",https://i.postimg.cc/PrdCMQbw/Bayer-Insect-Killer-All-Purpose-Continuous-Spray-15-75oz.jpg,12,Household Tools,100,bayer-insect-killer,Bayer Insect Killer,Grocery,75oz,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af43e,14,0,"[""black-flag"",""pest-control""]",false,Show,Pest Control,2021-12-22T16:41:23.200Z,"Pest control is the regulation or management of a species defined as a pest, a member of the animal kingdom that impacts adversely on human activities. ... This can be achieved by monitoring the crop, only applying insecticides when necessary, and by growing varieties and crops which are resistant to pests.",https://i.postimg.cc/bwBdpX7x/Black-Flag-Ant-Roach-Spider-Killer-Fragrance-Free-20-5-ox.jpg,14,Household Tools,6,black-flag-ant-killer,Black Flag Ant Killer,Grocery,20oz,2021-12-30T15:20:17.238Z,
61c355337f19aa31349af43f,12,0,"[""d-con"",""pest-control""]",false,Show,Pest Control,2021-12-22T16:41:23.200Z,"Pest control is the regulation or management of a species defined as a pest, a member of the animal kingdom that impacts adversely on human activities. ... This can be achieved by monitoring the crop, only applying insecticides when necessary, and by growing varieties and crops which are resistant to pests.",https://i.postimg.cc/HndkBTMg/d-Con-Trap-Rat-and-Mouse-Glue-Professional-Strength-2ct.jpg,12,Household Tools,100,d-con-trap-rat,d Con Trap Rat,Grocery,2ct,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af440,10,0,"[""hot-shot"",""pest-control""]",false,Show,Pest Control,2021-12-22T16:41:23.200Z,"Pest control is the regulation or management of a species defined as a pest, a member of the animal kingdom that impacts adversely on human activities. ... This can be achieved by monitoring the crop, only applying insecticides when necessary, and by growing varieties and crops which are resistant to pests.",https://i.postimg.cc/fRLkGWrW/Hot-Shot-Ant-Roach-Plus-Germ-Killer-2-Fresh-Floral-Scent-Value-Pack-17-oz.jpg,10,Household Tools,120,hot-shot-ant-killer,Hot Shot Ant Killer,Grocery,17oz,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af441,12,0,"[""hot-shot"",""pest-control""]",false,Show,Pest Control,2021-12-22T16:41:23.200Z,"Pest control is the regulation or management of a species defined as a pest, a member of the animal kingdom that impacts adversely on human activities. ... This can be achieved by monitoring the crop, only applying insecticides when necessary, and by growing varieties and crops which are resistant to pests.",https://i.postimg.cc/28TV9LTX/Hot-Shot-Flying-Insect-Killer-Mist-Spray-14-oz.jpg,12,Household Tools,100,hot-shot-insect-killer,Hot Shot Insect Killer,Grocery,14oz,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af442,12,0,"[""arm-hammer"",""laundry""]",false,Show,Laundry,2021-12-22T16:41:23.200Z,"A laundry service is a service in a hotel that washes and irons clothes for guests. Almost all hotels have a laundry service. If you hand in clothes one day you should get them back a day or two later. The laundry service will wash, dry, and iron your clothes.",https://i.postimg.cc/3wB6m9nw/Arm-Hammer-Tropical-Paradise-Arm-Hammer-Clean-Scentsations-Tropical-Paradise-Laundry-Detergent.jpg,12,Household Tools,100,arm-hammer-detergent,Arm Hammer Detergent,Grocery,9oz,2021-12-22T16:41:23.200Z,
61c355337f19aa31349af443,13,0,"[""febreze-lavender"",""laundry""]",false,Show,Laundry,2021-12-22T16:41:23.201Z,"A laundry service is a service in a hotel that washes and irons clothes for guests. Almost all hotels have a laundry service. If you hand in clothes one day you should get them back a day or two later. The laundry service will wash, dry, and iron your clothes.",https://i.postimg.cc/gJtTBj9F/Febreze-Bedding-Refresher-Moonlit-Lavender-16-9oz.jpg,13,Household Tools,100,febreze-moonlit-lavender,Febreze Moonlit Lavender,Grocery,9oz,2021-12-22T16:41:23.201Z,
61c355337f19aa31349af444,12,0,"[""febreze-gain"",""laundry""]",false,Show,Laundry,2021-12-22T16:41:23.201Z,"A laundry service is a service in a hotel that washes and irons clothes for guests. Almost all hotels have a laundry service. If you hand in clothes one day you should get them back a day or two later. The laundry service will wash, dry, and iron your clothes.",https://i.postimg.cc/mkc5x4Rc/Febreze-D-Bsl-Gain-Scent-Stain-Odor-Remover-32-fl-oz.jpg,12,Household Tools,100,febreze-gain-scent,Febreze Gain Scent,Grocery,32oz,2021-12-22T16:41:23.201Z,
61c355337f19aa31349af445,11,0,"[""open-nature"",""laundry""]",false,Show,Laundry,2021-12-22T16:41:23.201Z,"A laundry service is a service in a hotel that washes and irons clothes for guests. Almost all hotels have a laundry service. If you hand in clothes one day you should get them back a day or two later. The laundry service will wash, dry, and iron your clothes.",https://i.postimg.cc/Y0JyMPqd/Open-Nature-Chlorine-free-Bleach-64fl-oz.jpg,11,Household Tools,100,open-nature-chlorine,Open Nature Chlorine,Grocery,100oz,2021-12-22T16:41:23.201Z,
61c355337f19aa31349af446,12,0,"[""tide-detergent"",""laundry""]",false,Show,Laundry,2021-12-22T16:41:23.201Z,"A laundry service is a service in a hotel that washes and irons clothes for guests. Almost all hotels have a laundry service. If you hand in clothes one day you should get them back a day or two later. The laundry service will wash, dry, and iron your clothes.",https://i.postimg.cc/wxPrX1cD/Tide-Detergent-Fresh-Scent-100oz.jpg,12,Household Tools,130,tide-detergent,Tide Detergent,Grocery,100oz,2021-12-22T16:41:23.201Z,
61c355337f19aa31349af447,7,0,"[""cleaning tools""]",false,Show,Cleaning Tools,2021-12-22T16:41:23.201Z,"A variety of accurate and specific tools and products created and designed in various colors, materials, mechanisms, shapes, sizes and styles to clean easily, effectively and efficiently. Cleaning tools are vital to clean especially when your form of employment involves cleaning.",https://i.postimg.cc/mgd2j3dm/Casabella-Sponge-Brush-Loop-1-each.jpg,7,Household Tools,100,casabella-sponge-brush,Casabella Sponge Brush,Grocery,each,2021-12-22T16:41:23.201Z,
61c355337f19aa31349af448,9,0,"[""cleaning tools""]",false,Show,Cleaning Tools,2021-12-22T16:41:23.201Z,"A variety of accurate and specific tools and products created and designed in various colors, materials, mechanisms, shapes, sizes and styles to clean easily, effectively and efficiently. Cleaning tools are vital to clean especially when your form of employment involves cleaning.",https://i.postimg.cc/Z5Y56sL9/Butler-Gum-Scrub-Bob-each.jpg,9,Household Tools,6,scrub-bob,Scrub Bob,Grocery,each,2021-12-30T15:20:31.862Z,
